title,item_id,series,control_symbol,date_range,date_digitised
Station number 912 McKinlay - Heavy Rainfall Station Registers,9605825,BP676/1,398,1968 – 1972,2023-07-08
Main Range - Receiving Office,908487,BP13/1,A1900/1107,1898 – 1899,2023-07-08
"Johanson, Karl - Nationality: Swedish - Alien Registration Certificate No 11 issued 25 October 1916 at Avondale",9068550,BP4/3,SWEDISH JOHANSON K,1916 – 1919,2023-07-08
McGregor Junction - Telephone Office,905259,BP13/1,K1917/2610,1918 – 1919,2023-07-08
Post office history file - Milford,6673592,J3111,MILFORD,1961 – 1961,2023-07-08
"Chong, Charlie Ah - Nationality: Chinese [Occupation: Gardener] - Alien Registration Certificate No 3/16 issued 17 May 1917 at Mackinlay",6313051,BP4/3,CHINESE CHONG CHARLIE AH,1917 – 1922,2023-07-08
"Magee, James Frederick - Nationality: American - Alien Registration Certificate No 19731 issued at Sydney",6311405,BP4/3,AMERICAN MAGEE J F,1920 – 1920,2023-07-08
"Wagner, Karl Arno - Nationality: German - Alien Registration Certificate No 10 issued 24 October 1916 at Avondale",6304285,BP4/3,GERMAN WAGNER K A,1916 – 1922,2023-07-08
"Schmidt, William - Nationality: German [DOB: 30 March 1850, Occupation: Labourer] - Alien Registration Certificate No 2/16 issued 9 February 1917 at Mackinlay",6303954,BP4/3,GERMAN SCHMIDT W,1917 – 1917,2023-07-08
"Reis, August - Nationality: German - Alien Registration Certificate No 14 issued 25 November 1916 at Avondale",6303888,BP4/3,GERMAN REIS A,1916 – 1924,2023-07-08
McKinlay Post Office Agency,6297644,J558,PQ237-19-2496-1,1936 – 1994,2023-07-08
"Christensen, Peter - Nationality: Danish - Alien Registration Certificate No 1/16 issued 30 October 1916 at Mackinlay, Certificate No 10 issued 27 August 1919 at Urandangi, Qld",6295496,BP4/3,DANISH CHRISTENSEN P,1916 – 1919,2023-07-08
"Reelitz, Otto Albert Reinhold - Nationality: German - Alien Registration Certificate No 5 issued 24 October 1916 at Avondale",6295153,BP4/3,GERMAN REELITZ O A R,1916 – 1921,2023-07-08
"Fleischfresser, Ferdinand - Nationality: German - Alien Registration Certificate No 12 issued 22 September 1920 at Avondale",6294755,BP4/3,GERMAN FLEISCHFRESSER F,1920 – 1920,2023-07-08
"Magee, Lily Margaret born 1893; child 1 Kathleen age 7, child 2 Elena age 5 - nationality American - arrived in Brisbane on M S CROWN CITY 15 May 1929",3392486,BP9/3,AMERICAN MAGEE L M,1929 – 1929,2023-07-08
Mail Service - McKinlay to Wilgunya,3366954,J992,MSF416,1951 – 1985,2023-07-08
Mayne Hotel - Non Official Post Office,336532,BP13/1,A1950/3197,1913 – 1950,2023-07-08
Telegraph Office - Curriwildi,3091015,BP269/1,1878/12,1878 – 1878,2023-07-08
Wandoan Butchery and Apprentice Joseph William Eric Butterfield Re Cancellation of Indentures [Result] Indentures Cancelled [Registration Number] MT11/85,24149674,J1907,QD23/1986,1983 – 1986,2023-07-08
State of Queensland acquisition of land Mulgildie,23453847,J406,1969/260/20,1969 – 1969,2023-07-08
Cooper Aboriginal Housing Society - Provide one house at Windorah,22949918,J1087,1979/5504,1979 – 1980,2023-07-08
Cooper Aboriginal Housing Company Ltd - Safety fence at Windorah School Pool,22948035,J1087,1985/5/10828,1981 – 1986,2023-07-08
"Search at Taroom - Ryan, KM",22924963,J1889,BL21316,1951 – 1951,2023-07-08
Capella Post Office 1951,1652561,J2726,CAPELLA,1951 – 1951,2023-07-08
Cape York Post Office 1952,1652559,J2726,CAPE YORK,1952 – 1952,2023-07-08
Camp Hill automatic exchange,1652556,J2726,CAMP HILL,1950 – 1950,2023-07-08
Camooweal linemens shed 1952,1652553,J2726,CAMOOWEAL 3,1952 – 1952,2023-07-08
Camooweal carrier equipment building 1952,1652550,J2726,CAMOOWEAL 2,1952 – 1952,2023-07-08
Camooweal Post Office 1952-1953 (5 sheets),1652548,J2726,CAMOOWEAL 1,1952 – 1953,2023-07-08
"FROST, Constance Muriel - Service Number - Staff Nurse",13631457,J34,C37466,1971 – 1973,2023-07-08
Mulgildie Post Office Agency,10292989,J558,PQ237/19/2171/2,1949 – 1990,2023-07-08
"Theodoros Mavrocordatos [Application for landing permit, form number 40 and 47A][box 63]",9423986,SP248/1,MAVROCORDATOS THEODOROS,1951 – 1951,2023-07-08
"Zacharias and Eleni Imisides [Application for landing permit, form number 40][box 46]",9422793,SP248/1,IMISIDES ZACHARIAS,1951 – 1951,2023-07-08
"Rovere, Pietro (Italian) [Box 478]",9396717,C123,15663,1940 – 1940,2023-07-08
"Petro Bodnaruk [Ukrainian - arrived Sydney per GENERAL W M BLACK, 13 December 1949. This item also includes passenger cards for children Bohdan and Waleria] [Box 106]",9394303,SP1121/1,"BODNARUK, PETRO",1949 – 1956,2023-07-08
"Jakob Schutow [Other nationality: Born in Poland, Russian - Arrived Sydney per GENERAL BLACK 13 December 1949]",9390718,SP908/1,RUSSIAN/SCHUTOW JAKOB,1949 – 1968,2023-07-08
"Hassan Djemal Emin [Application for landing permit, form number 40][box 29]",8815747,SP248/1,EMIN HASSAN,1950 – 1950,2023-07-08
"Maria Giuseppa Panetta [nee Verteramo] [date of birth: 15 May 1912] [Italian - arrived Sydney per NEPTUNIA, 4 Oct 1953. Box 1038]",8787305,SP908/1,ITALIAN/PANETTA MARIA GIUSEPPA [2],1953 – 1953,2023-07-08
"Maria Marrazza [Also known as: Bosco, Italian - Arrived Sydney per SYDNEY 19 April 1959]",8814423,SP908/1,ITALIAN/MARRAZZA MARIA,1959 – 1968,2023-07-08
Raffaele Miscuso [Italian - Arrived Sydney per ROMA 10 February 1960],8783557,SP908/1,ITALIAN/MISCUSO RAFFAELE,1960 – 1968,2023-07-08
DEMETRI Adamos DOB 1917 [Box 87],8769156,SP244/3,N1950/3/11985,1950 – 1950,2023-07-08
"Vlasia Papamichail [Also known as: Roumbeka, Greek - Arrived Melbourne per TOSCANA 12 September 1957]",7953707,SP908/1,GREEK/PAPAMICHAIL VLASIA,1957 – 1968,2023-07-08
"STARK Leon DOB 1913, STARK Renate DOB 1927 and STARK Joseph DOB 1948 [Box 24]",7957602,SP244/3,N1950/3/3159,1950 – 1950,2023-07-08
"Francesca Damiani [Also known as: Magri, Other nationality: Italian, French - Arrived Sydney per ORCADES 29 April 1955]",7264331,SP908/1,FRENCH/DAMIANI FRANCESCA,1955 – 1968,2023-07-08
Vessels Quarantined S.S. ,308891,SP399/1,185/26,1949 – 1949,2023-07-08
"FREEMAN, John Oswald Hedley - Service Number - 7722",31781502,C138,M77528,1917 – 1978,2023-07-08
Saverio PERRI - Nationality: Italian - Arrived Sydney per ORONSAY on 28 Sep 1937 [Box 148],30384384,SP11/5,"PERRI, SAVERIO",1940 – 1946,2023-07-08
"Wuehr, Kurt Leopold [German migrant born in 1938 - NSW office naturalization case file - includes alien registration application with photograph; box 10561]",14631110,SP1122/1,N1965/66616,1960 – 1966,2023-07-08
"Bains, Malcom Arnold [NSW residence case file, box 911]",25379980,C321,N1977/208436,1977 – 1978,2023-07-08
