title,item_id,series,control_symbol,date_range,date_digitised
MV ,204104335,P769,BLYTHE STAR 1973 PART 3,1973 – 1973,2023-07-22
MV ,204104334,P769,BLYTHE STAR 1973 PART 2,1973 – 1973,2023-07-22
Port Moresby - Gordon - police barracks - assembly hall,25211956,J853,PFA73/684,1973 – 1973,2023-07-22
Port Moresby - Gordon - police barracks - assembly hall,25211955,J853,PFA73/683,1973 – 1973,2023-07-22
Port Moresby - Gordon - police barracks - assembly hall,25211954,J853,PFA73/682,1973 – 1973,2023-07-22
Port Moresby - Gordon - police barracks - assembly hall,25211953,J853,PFA73/681,1973 – 1973,2023-07-22
Mt Hagen Hospital - immediate development,25211952,J853,PFA73/676,1973 – 1973,2023-07-22
Mt Hagen Hospital - future development - final stage,25211951,J853,PFA73/675,1973 – 1973,2023-07-22
Mt Hagen Hospital - hospital staff kitchen mess - existing construction,25211950,J853,PFA73/634,1973 – 1973,2023-07-22
Mt Hagen Hospital - proposed new CSD,25211949,J853,PFA73/633,1973 – 1973,2023-07-22
Lae - Markham Primary School - Stage 2 - revised layout,25211948,J853,PFA73/600,1973 – 1973,2023-07-22
Yonki township - First Aid Post,25211947,J853,PFA73/475,1973 – 1973,2023-07-22
Yonki township - kitchen mess block - door head detail,25211946,J853,PFA73/474,1973 – 1973,2023-07-22
Yonki residences - stair details,25211945,J853,PFA73/473,1973 – 1973,2023-07-22
Yonki - additional partition to office block,25211944,J853,PFA73/472,1973 – 1973,2023-07-22
Yonki - alteration to laundry block on Site 72,25211943,J853,PFA73/471,1973 – 1973,2023-07-22
Ramu - Yonki township - revised details - Block 72,25211942,J853,PFA73/470,1973 – 1973,2023-07-22
Standard notice board,25211941,J853,PFA73/469,1973 – 1973,2023-07-22
Lae (Nadzab) Airport - control tower,25211940,J853,PFA73/461,1973 – 1973,2023-07-22
Lae (Nadzab) Airport - operations administration building - layout,25211939,J853,PFA73/460,1973 – 1973,2023-07-22
Lae (Nadzab) Airport - operations administration building - layout,25211938,J853,PFA73/459,1973 – 1973,2023-07-22
Port Moresby Airport - powerhouse and approach lighting building,25211937,J853,PFA73/401,1973 – 1973,2023-07-22
Port Moresby - reserve bank basement area alterations - partition and counter details,25211936,J853,PFA73/400,1973 – 1973,2023-07-22
Port Moresby - reserve bank basement area alterations - part basement,25211935,J853,PFA73/399,1973 – 1973,2023-07-22
Wewak Airport - new 8 man Single Officers Quarters - site plan,25211934,J853,PFA73/362B/1,1973 – 1973,2023-07-22
Rabaul Telephone Exchange,25211933,J853,PFA73/256,1973 – 1973,2023-07-22
Standard 50 person dormitory cell block - plans and elevations,25211932,J853,PFA73/238,1973 – 1973,2023-07-22
Standard temporary office accommodation,25211931,J853,PFA73/148,1973 – 1973,2023-07-22
Standard accommodation for 8 officers,25211930,J853,PFA73/99,1973 – 1973,2023-07-22
Lae (Nadzab) Airport - amenities and office building development,25211929,J853,PFA73/58,1973 – 1973,2023-07-22
Lae (Nadzab) Airport - building and development works - maintenance buildings - plan,25211928,J853,PFA73/57,1973 – 1973,2023-07-22
Lae (Nadzab) Airport - building and development works - maintenance buildings - plan,25211927,J853,PFA72/818,1972 – 1972,2023-07-22
Standard 20 foot span nailed timber roof truss,25211926,J853,PFA72/730,1972 – 1972,2023-07-22
Standard 16 man dormitory - kitchen and rations store,25211925,J853,PFA72/729,1972 – 1972,2023-07-22
Standard 16 man dormitory - sections and details,25211924,J853,PFA72/728,1972 – 1972,2023-07-22
Standard 16 man dormitory - plan and elevations,25211922,J853,PFA72/727B,1972 – 1972,2023-07-22
Standard 16 man dormitory - plan and elevations,25211921,J853,PFA72/727A,1972 – 1972,2023-07-22
Standard 20 man dormitory - mess kitchen details,25211920,J853,PFA72/405,1972 – 1972,2023-07-22
Standard 20 man Dormitory for coastal areas - plans and elevations,25211919,J853,PFA72/404,1972 – 1972,2023-07-22
Locker details for dormitories,25211918,J853,PFA72/403,1972 – 1972,2023-07-22
Lae (Nadzab) Airport - waste disposal building store,25211917,J853,PFA72/319,1972 – 1972,2023-07-22
Lae (Nadzab) Airport - vehicle shelter,25211916,J853,PFA72/318,1972 – 1972,2023-07-22
Lae (Nadzab) Airport - Mechanical electrical and radio workshops and car wash,25211915,J853,PFA72/317,1972 – 1972,2023-07-22
Lae (Nadzab) Airport - workshop office and amenities,25211914,J853,PFA72/316,1972 – 1972,2023-07-22
Lae (Nadzab) Airport - store,25211913,J853,PFA72/315,1972 – 1972,2023-07-22
Lae (Nadzab) Airport - fire and rescue station,25211912,J853,PFA72/314,1972 – 1972,2023-07-22
Lae (Nadzab) Airport - Air Traffic Control Tower,25211911,J853,PFA72/313,1972 – 1972,2023-07-22
Lae (Nadzab) Airport - radio equipment room - powerhouse and lighting room,25211910,J853,PFA72/312,1972 – 1972,2023-07-22
Lae (Nadzab) Airport - radio equipment room - powerhouse and lighting room,25211909,J853,PFA72/311,1972 – 1972,2023-07-22
Lae (Nadzab) Airport - Operations Administration Building,25211908,J853,PFA72/310,1972 – 1972,2023-07-22
Lae (Nadzab) Airport - transmitter/receiver building,25211907,J853,PFA72/309,1972 – 1972,2023-07-22
Wewak slaughterhouse - steelwork layout,25211906,J853,PFA72/281,1972 – 1972,2023-07-22
Wewak slaughterhouse - cold room steelwork details,25211905,J853,PFA72/280,1972 – 1972,2023-07-22
Standard rural slaughterhouse,25211904,J853,PFA72/279,1972 – 1972,2023-07-22
Wewak slaughterhouse - meat and saw rail details - Sheet 2,25211903,J853,PFA72/278,1972 – 1972,2023-07-22
Wewak slaughterhouse - meat and saw rail details - Sheet 1,25211902,J853,PFA72/277,1972 – 1972,2023-07-22
Indigenous Married Quarters for sewered areas - timber and concrete floor,25211901,J853,PFA72/221,1972 – 1972,2023-07-22
Wau Post Office - Section J - furniture details,25211900,J853,PFA72/88,1972 – 1972,2023-07-22
Wau Post Office - Section J - furniture details,25211899,J853,PFA72/87,1972 – 1972,2023-07-22
Wau Post Office - Section J - furniture details,25211898,J853,PFA72/86,1972 – 1972,2023-07-22
Wau Post Office - Section J - furniture details,25211897,J853,PFA72/85,1972 – 1972,2023-07-22
Wau Post Office - Section J - furniture details,25211896,J853,PFA72/84,1972 – 1972,2023-07-22
Wau Post Office - Section J - furniture details,25211895,J853,PFA72/83,1972 – 1972,2023-07-22
Wau Post Office - Section J - furniture details,25211894,J853,PFA72/82,1972 – 1972,2023-07-22
Wau Post Office - Section J - furniture details,25211893,J853,PFA72/81,1972 – 1972,2023-07-22
Wau Post Office - Section J - details,25211892,J853,PFA72/80,1972 – 1972,2023-07-22
Wau Post Office - Section J - details,25211891,J853,PFA72/79,1972 – 1972,2023-07-22
Wau Post Office - Section J - after hours mailbox - details,25211890,J853,PFA72/78,1972 – 1972,2023-07-22
Wau Post Office - Section J - door and window unit details,25211889,J853,PFA72/77,1972 – 1972,2023-07-22
Wau Post Office - Section J - details,25211888,J853,PFA72/76,1972 – 1972,2023-07-22
Wau Post Office - Section J - details,25211887,J853,PFA72/75,1972 – 1972,2023-07-22
Wau Post Office - Section J,25211886,J853,PFA72/74,1972 – 1972,2023-07-22
Wau Post Office - site plan and location,25211885,J853,PFA72/73,1972 – 1972,2023-07-22
Lae (Nadzab) Airport - development network,25211884,J853,PFA72/57,1972 – 1972,2023-07-22
Lae (Nadzab) Airport - interim building layout,25211883,J853,PFA71/173,1971 – 1971,2023-07-22
Lae (Nadzab) Airport - interim master plan,25211882,J853,PFA71/172,1971 – 1971,2023-07-22
Lae (Nadzab) Airport - operations/administration building,25211881,J853,PFA71/130,1971 – 1971,2023-07-22
Indigenous Married Quarters for sewered areas - concrete floor,25211880,J853,PFA70/397,1970 – 1970,2023-07-22
Vudal Agricultural College - Standard AR 20 residences - site and drainage details,25211879,J853,PFA69/991,1969 – 1969,2023-07-22
Vunadidir Council - Two standard AR 20 residences - site and drainage plan,25211878,J853,PFA69/987,1969 – 1969,2023-07-22
Gordons L.C. [Land Claim] area - Extension Area A,25211877,J853,PFA69/500,1969 – 1969,2023-07-22
Port Moresby - proposed high-density housing - Extension Area A - master plan,25211876,J853,PFA69/499,1969 – 1969,2023-07-22
Manual Arts Building - joinery details,25211875,J853,PFA69/267,1969 – 1969,2023-07-22
Bulk Indigenous Married Quarters - 1968-9 works programme,25211873,J853,PFA69/251,1969 – 1969,2023-07-22
Goroko High School - site development plan,25211874,J853,PFA69/253,1969 – 1969,2023-07-22
Nonga Base Hospital - erection of standard three-bedroom I.M.Q. [Indigenous Married Quarters] - site plan,25211872,J853,PFA68/1441,1968 – 1968,2023-07-22
Port Moresby Airport - New terminal building - Scheme J - typical detail section,25211871,J853,PFA67/919,1967 – 1967,2023-07-22
Port Moresby Airport - New terminal building - Scheme J - elevations,25211870,J853,PFA67/918,1967 – 1967,2023-07-22
Port Moresby Airport - New terminal building - Scheme J - sections,25211869,J853,PFA67/917,1967 – 1967,2023-07-22
Port Moresby Airport - New terminal building - Scheme J - roof plan,25211868,J853,PFA67/916,1967 – 1967,2023-07-22
Port Moresby Airport - New terminal building - Scheme J - first floor plan,25211867,J853,PFA67/915,1967 – 1967,2023-07-22
Port Moresby Airport - New terminal building - Scheme J - ground floor plan,25211866,J853,PFA67/914,1967 – 1967,2023-07-22
Port Moresby Airport - New terminal building - Scheme J - site plan,25211865,J853,PFA67/913,1967 – 1967,2023-07-22
Port Moresby Airport - New terminal building - Scheme H - typical detail section,25211864,J853,PFA67/912,1967 – 1967,2023-07-22
Port Moresby Airport - New terminal building - Scheme H - elevations,25211863,J853,PFA67/911,1967 – 1967,2023-07-22
Port Moresby Airport - New terminal building - Scheme H - sections,25211862,J853,PFA67/910,1967 – 1967,2023-07-22
Port Moresby Airport - New terminal building - Scheme H - roof plan,25211861,J853,PFA67/909,1967 – 1967,2023-07-22
Port Moresby Airport - New terminal building - Scheme H - ground floor plan,25211859,J853,PFA67/907,1967 – 1967,2023-07-22
Port Moresby Aiport - New terminal building - Scheme H - first floor plan,25211860,J853,PFA67/908,1967 – 1967,2023-07-22
Port Moresby Airport - New terminal building - Scheme H - site plan,25211858,J853,PFA67/906,1967 – 1967,2023-07-22
Standard AR 16 type residence - sub-floor framing details (Highlands),25211857,J853,PFA66/1724,1966 – 1966,2023-07-22
Standard AR 16 type residence - sub-floor framing details,25211856,J853,PFA66/1723,1966 – 1966,2023-07-22
Standard AR 16 type residence - joinery details,25211855,J853,PFA66/1722,1966 – 1966,2023-07-22
Standard AR 16 type residence - details,25211854,J853,PFA66/1721,1966 – 1966,2023-07-22
Standard AR 16 type residence,25211853,J853,PFA66/1720,1966 – 1966,2023-07-22
