title,item_id,series,control_symbol,date_range,date_digitised
Treasury and Postal Department - Expenditure ledger balances,850702,G158,ROLL 1,1922 – 1932,2022-11-19
Treasury and Postal Department - Expenditure ledger balances/Revenue ledger balance/Trust Fund ledger balances [roll 1 of 2],850699,G157,ROLL 1,1907 – 1925,2022-11-19
Treasury and Postal Department - Trust Account Cash Book [roll 1 of 1],850698,G156,ROLL 1,1910 – 1914,2022-11-19
Treasury and Postal Department (Chief Clerks Cashiers) Suspense Account Book,850697,G155,ROLL 1,1910 – 1920,2022-11-19
Treasury and Postal Department - General cash books - Papua Accounts,850690,G151,ROLL 1,1912 – 1920,2022-11-19
Office of the Lieutenant-Governor - Master of MV ,850685,G148,ROLL 1,1916 – 1920,2022-11-19
Office of the Lieutenant-Governor - volumes of copies of requisitions [roll 1 of 2],850684,G147,ROLL 1,1909 – 1922,2022-11-19
Office of the Lieutenant-Governor - Appropriation ledgers for the Office of the Lieutenant Governor and (from 1940) Administrator,850683,G146,ROLL 1,1912 – 1942,2022-11-19
Native Regulation Board - file of draft minutes and regulations,850682,G144,ROLL 1,1890 – 1909,2022-11-19
British New Guinea Office of the Lieutenant-Governor Private Secretary's - correspondence files,850679,G141,ROLL 1,1902 – 1905,2022-11-19
British New Guinea Office of the Lieutenant-Governor - file of Confidential despatches received from Queensland,850678,G140,ROLL 1,1900 – 1900,2022-11-19
British New Guinea Office of the Lieutenant-Governor - file of Secret despatches received,850677,G139,ROLL 1,1900 – 1901,2022-11-19
Treasury and Postal Department - Expenditure ledger balances/Revenue ledger balance/Trust Fund ledger balances [roll 2 of 2],33036705,G157,ROLL 2,1907 – 1925,2022-11-19
Treasury and Postal Department (Chief Clerks Cashiers) Suspense Account Book [roll 2 of 2],33036704,G155,ROLL 2,1910 – 1920,2022-11-19
Office of the Lieutenant-Governor - Master of MV ,33036703,G148,ROLL 2,1916 – 1920,2022-11-19
Office of the Lieutenant-Governor - volumes of copies of requisitions [roll 2 of 2],33036702,G147,ROLL 2,1909 – 1922,2022-11-19
Files of draft minutes of the Executive Council,11359124,G142,ROLL 2,1904 – 1913,2022-11-19
Files of draft minutes of the Executive Council,11359123,G142,ROLL 1,1904 – 1913,2022-11-19
British New Guinea Office of the Lieutenant-Governor - unbound despatches from the Prime Minister and Minister for External Affairs,11324427,G138,ROLL 2,1904 – 1907,2022-11-19
British New Guinea Office of the Lieutenant-Governor - unbound despatches from the Prime Minister and Minister for External Affairs,11324426,G138,ROLL 1,1905 – 1907,2022-11-19
Unotaro Ishikawa - Issue of Certificate for Exemption from Dictation Test [42 pages],784099,B13,1923/638,1916 – 1923,2022-11-19
Report of Medical Officer SS ,778930,B13,1922/590,1922 – 1922,2022-11-19
MARCON Vittorio - Nationality: Italian - Arrived Cairns per Flaminia 27 May 1955,6435992,B78,ITALIAN/MARCON VITTORIO,1939 – 1972,2022-11-19
MARCON Carlina - Nationality: Italian - Arrived Melbourne per Sydney 29 May 1960 Also known as LONGO Carla,6435984,B78,ITALIAN/MARCON CARLINA,1939 – 1972,2022-11-19
LEONE Caterina - Nationality: Italian - Arrived Melbourne per Sydney 26 September 1961 Also known as ROZZI ,6418452,B78,ITALIAN/LEONE CATERINA,1939 – 1972,2022-11-19
GIACOSA Rosina - Nationality: Italian - Arrived Sydney per Romolo 5 January 1931,6043819,B78,1960/GIACOSA R,1931 – 1960,2022-11-19
DE LUCA Vincent Eugene: Nationality - Italian: Date of Birth - 1884: First registered at Prahran,5967574,MT269/1,VIC/ITALY/DE LUCA VINCENT,1917 – 1920,2022-11-19
VENTOURAS Constantinos M: Nationality - Greek: First registered at Melbourne [movement record only],5966776,MT269/1,VIC/GREECE/VENTOURAS CONSTANTINOS,1916 – 1921,2022-11-19
PONZELETTI Giulia - Nationality: Italian - Arrived Unknown per Romolo 18 June 1940 Departed Commonwealth on 08 March 1948,5927794,B78,ITALIAN/PONZELETTI GIULIA,1939 – 1972,2022-11-19
ROSSI Maria - Nationality: Italian - Arrived Melbourne per Toscana 4 July 1949 Also known as ZOVARO ,5914987,B78,ITALIAN/ROSSI MARIA,1939 – 1972,2022-11-19
Engineers stores dumps - Werris Creek and Goulburn [including 6 oversized plans],4115572,MP742/1,94/25/32,1941 – 1943,2022-11-19
David Moses & Haia (Helen) Moses,408239,B741,V/4709,1928 – 1943,2022-11-19
"DiBiase, Alberto",4051422,B44,V1971/2246,1962 – 1971,2022-11-19
Wilsons Promontory Accommodation and Services No 7 Infantry Training Centre,401416,MP729/6,50/401/147,1941 – 1941,2022-11-19
Recommendation for the promotion to the temporary rank of Captain of Lieutenant John William Hinchen,3348917,MP508/1,128/702/100,1941 – 1941,2022-11-19
Application for a Commission by John William Hinchen,3348866,MP508/1,128/702/27,1940 – 1940,2022-11-19
"Piscopo, Joseph born 1934 - arrived per SS CALEDONIEN June 1954 [includes 2 b&w passport photographs]",33079398,MP210/3,1954/38/831/PISCOPO J,1954 – 1954,2022-11-19
Routine Orders Part 2 - Headquarters Royal Australian Artillery 1 Australian Armoured Division - Headquarters Royal Australian Artillery 4 Australian Division,30261470,B6390,HQ RAA 1 Aust Armd Div - HQ RAA 4 Aust Div,1941 – 1944,2022-11-19
Routine Orders Part 2 - Headquarters 1 Australian Armoured Division Australian Imperial Force,30261153,B6390,HQ 1 Aust Armd Div AIF,1941 – 1943,2022-11-19
"Mizzi, Emmanuel born 1918; Leonilda age 28; John Godwin born 1946 - arrived Melbourne per RMS STRATHNAVER 9 August 1948",22854019,MP80/2,9 AUG 1948/MIZZI E/L/J,1948 – 1948,2022-11-19
"Cammarano, R",14492086,B44,V1984/13685,1984 – 1985,2022-11-19
Werona (originally known as Campbelltown East) - Post Office and related history,1352733,B5846,WERONA (ORIGINALLY KNOWN AS CAMPBELLTOWN EAST),1901 – 1988,2022-11-19
Maria Gutfreund,12427231,MT929/1,V1957/10185,1952 – 1958,2022-11-19
Imrich Gutfreund,12427230,MT929/1,V1957/10184,1957 – 1964,2022-11-19
TITLE: Red Lake access road CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035715,D874,N59/2243,1959 – 1959,2022-11-19
TITLE: Mirikata interior of radar building CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035714,D874,N59/2242,1959 – 1959,2022-11-19
TITLE: Launching area 6 main sub station CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035713,D874,N59/2241,1959 – 1959,2022-11-19
TITLE: Launching area 6 main sub station CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035712,D874,N59/2240,1959 – 1959,2022-11-19
TITLE: Launching area 6 main sub station CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035711,D874,N59/2239,1959 – 1959,2022-11-19
TITLE: Equipment 6 centre CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035710,D874,N59/2238,1959 – 1959,2022-11-19
TITLE: Red Lake communications and TCB building CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035709,D874,N59/2237,1959 – 1959,2022-11-19
TITLE: Mirikata interior radar building CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035708,D874,N59/2236,1959 – 1959,2022-11-19
TITLE: Governor's visit to WRE  [? Weapons Research Establishment] - Sir Robert George CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035707,D874,N59/2233,1959 – 1959,2022-11-19
TITLE: Governor's visit to WRE  [? Weapons Research Establishment] - Sir Robert George CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035706,D874,N59/2232/3,1959 – 1959,2022-11-19
TITLE: Governor's visit to WRE  [? Weapons Research Establishment] - Sir Robert George CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035705,D874,N59/2232/2,1959 – 1959,2022-11-19
TITLE: Governor's visit to WRE  [? Weapons Research Establishment] - Sir Robert George CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035704,D874,N59/2232/1,1959 – 1959,2022-11-19
TITLE: Governor's visit to WRE  [? Weapons Research Establishment] - Sir Robert George CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035703,D874,N59/2231,1959 – 1959,2022-11-19
TITLE: Governor's visit to WRE  [? Weapons Research Establishment] - Sir Robert George CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035702,D874,N59/2230,1959 – 1959,2022-11-19
TITLE: Governor's visit to WRE  [? Weapons Research Establishment] - Sir Robert George CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035701,D874,N59/2229,1959 – 1959,2022-11-19
TITLE: Governor's visit to WRE  [? Weapons Research Establishment] - Sir Robert George CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035700,D874,N59/2228,1959 – 1959,2022-11-19
TITLE: Governor's visit to WRE  [? Weapons Research Establishment] - Sir Robert George CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035699,D874,N59/2227,1959 – 1959,2022-11-19
TITLE: Governor's visit to WRE  [? Weapons Research Establishment] - Sir Robert George CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035698,D874,N59/2226,1959 – 1959,2022-11-19
TITLE: Governor's visit to WRE  [? Weapons Research Establishment] - Sir Robert George CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035697,D874,N59/2225,1959 – 1959,2022-11-19
TITLE: Governor's visit to WRE  [? Weapons Research Establishment] - Sir Robert George CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035696,D874,N59/2224,1959 – 1959,2022-11-19
TITLE: Flexible stainless steel hose under test CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035695,D874,N59/2223/2,1959 – 1959,2022-11-19
TITLE: Flexible stainless steel hose under test CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035694,D874,N59/2223/1,1959 – 1959,2022-11-19
TITLE: Transformer for trace brightness control circuit CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035693,D874,N59/2222/2,1959 – 1959,2022-11-19
TITLE: Transformer for trace brightness control circuit CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035692,D874,N59/2222/1,1959 – 1959,2022-11-19
TITLE: Passport - Mr L V M Saville - AV ROE CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035691,D874,N59/2221,1959 – 1959,2022-11-19
TITLE: Doppler reference transmitting array CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035690,D874,N59/2220,1959 – 1959,2022-11-19
TITLE: Doppler reference transmitting array CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035689,D874,N59/2219,1959 – 1959,2022-11-19
TITLE: Doppler reference transmitting array CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035688,D874,N59/2218,1959 – 1959,2022-11-19
TITLE: Doppler reference transmitting array CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035687,D874,N59/2217,1959 – 1959,2022-11-19
TITLE: Doppler reference transmitting array CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035686,D874,N59/2216,1959 – 1959,2022-11-19
TITLE: Doppler reference transmitting array CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035685,D874,N59/2215,1959 – 1959,2022-11-19
TITLE: Doppler reference transmitting array CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035684,D874,N59/2214,1959 – 1959,2022-11-19
TITLE: Doppler reference transmitting array CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035683,D874,N59/2213,1959 – 1959,2022-11-19
TITLE: Flexible stainless steel hose U/Test CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035682,D874,N59/2211,1959 – 1959,2022-11-19
TITLE: A/D Skylark parachute CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035662,D874,N59/2185,1959 – 1959,2022-11-19
TITLE: Albert Lauer - retirement - missile CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035661,D874,N59/2184,1959 – 1959,2022-11-19
TITLE: Albert Lauer - retirement - missile CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035660,D874,N59/2183,1959 – 1959,2022-11-19
TITLE: Display board building 6 CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035658,D874,N59/2181,1959 – 1959,2022-11-19
TITLE: Brick samples chrome cast CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035653,D874,N59/2173,1959 – 1959,2022-11-19
TITLE: Brick samples secar and zircon sand CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035652,D874,N59/2172,1959 – 1959,2022-11-19
TITLE: Brick samples zircon fondue CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035651,D874,N59/2171,1959 – 1959,2022-11-19
TITLE: Brick samples plicasto CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035650,D874,N59/2170,1959 – 1959,2022-11-19
TITLE: Nossle CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035649,D874,N59/2169,1959 – 1959,2022-11-19
TITLE: Compressor unit CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035648,D874,N59/2168,1959 – 1959,2022-11-19
TITLE: Concrete mixing CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035647,D874,N59/2167,1959 – 1959,2022-11-19
TITLE: Refractory bricks smoothing brick after filling CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035646,D874,N59/2166,1959 – 1959,2022-11-19
TITLE: Refractory bricks filling under pressure CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035645,D874,N59/2165,1959 – 1959,2022-11-19
TITLE: Refractory bricks filling under pressure CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035644,D874,N59/2164,1959 – 1959,2022-11-19
TITLE: Making refractory bricks and reinforcing - illustrated - former and reinforcing CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035643,D874,N59/2163,1959 – 1959,2022-11-19
TITLE: Bore at Talgarno CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035642,D874,N59/2162,1959 – 1959,2022-11-19
TITLE: Talgarno pipe laying single living quarters CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035641,D874,N59/2161,1959 – 1959,2022-11-19
TITLE: Bore at Talgarno  CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035640,D874,N59/2160,1959 – 1959,2022-11-19
TITLE: Bore at Talgarno  CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035639,D874,N59/2159,1959 – 1959,2022-11-19
TITLE: Road to Broome from Talgarno CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035638,D874,N59/2158,1959 – 1959,2022-11-19
TITLE: Talgarno - scrub country CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035637,D874,N59/2157,1959 – 1959,2022-11-19
TITLE: Talgarno - water at Talgarno at 15ft level CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035636,D874,N59/2156,1959 – 1959,2022-11-19
TITLE: Talgarno - water at Talgarno at 15ft level CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035635,D874,N59/2155,1959 – 1959,2022-11-19
TITLE: Talgarno - pipe laying preparation at Talgarno CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035634,D874,N59/2154,1959 – 1959,2022-11-19
TITLE: Talgarno - pipe laying preparation at Talgarno CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035633,D874,N59/2153,1959 – 1959,2022-11-19
TITLE: Talgarno - administration block work in progress  CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035632,D874,N59/2152,1959 – 1959,2022-11-19
TITLE: Talgarno - dining room CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035631,D874,N59/2151,1959 – 1959,2022-11-19
TITLE: Talgarno - pipe laying preparations CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035630,D874,N59/2150,1959 – 1959,2022-11-19
TITLE: Talgarno - preparation in powerhouse CATEGORY: photograph FORMAT: b&w negative TYPE: cellulose acetate F:FQUANTITY: 1 of 1 images STATUS: preservation material,32035629,D874,N59/2149,1959 – 1959,2022-11-19
